,Date,latitude,longtitude
0,1618061233.458986,50.07732166666666,14.438571666666665
0,1618061234.532652,50.07732166666666,14.438571666666665
0,1618061235.612149,50.07732333333333,14.438583333333336
0,1618061236.68552,50.07732333333333,14.438583333333336
0,1618061237.761107,50.07732333333333,14.438591666666666
0,1618061238.824284,50.07732333333333,14.438591666666666
0,1618061239.899439,50.07732333333333,14.4386
0,1618061240.973376,50.07732333333333,14.4386
0,1618061242.011867,50.07732166666666,14.438604999999999
0,1618061243.086416,50.07732166666666,14.438605
0,1618061244.162643,50.07731999999999,14.438608333333333
0,1618061245.236749,50.07731999999999,14.438608333333333
0,1618061246.3162599,50.07731833333334,14.438611666666667
0,1618061247.3748288,50.07731833333334,14.438611666666667
0,1618061248.439162,50.07731666666667,14.438613333333334
0,1618061249.5033221,50.07731666666667,14.438613333333334
0,1618061250.580259,50.07731666666667,14.438611666666667
0,1618061251.6594741,50.07731666666667,14.438611666666667
0,1618061252.736028,50.07731500000001,14.438606666666665
0,1618061253.801281,50.07731500000001,14.438606666666665
0,1618061254.877883,50.07729166666666,14.438406666666667
0,1618061255.955109,50.07729166666666,14.438406666666667
0,1618061257.0350199,50.07727,14.438246666666664
0,1618061258.1113179,50.07727,14.438246666666664
0,1618061259.2004929,50.07725000000001,14.438115000000002
0,1618061260.274025,50.07725000000001,14.438115000000002
0,1618061261.354214,50.07724166666666,14.438018333333332
0,1618061262.419615,50.07724166666666,14.438018333333332
0,1618061263.499972,50.07723166666666,14.437936666666667
0,1618061264.5771961,50.07723166666666,14.437936666666667
0,1618061265.652726,50.077225,14.437876666666664
0,1618061266.729413,50.077225,14.437876666666664
0,1618061267.8098302,50.07721833333333,14.437810000000002
0,1618061268.886786,50.07721833333333,14.437810000000002
0,1618061269.962318,50.07720833333333,14.437755
0,1618061271.034949,50.07720833333333,14.437755
0,1618061272.07387,50.07719666666666,14.437698333333335
0,1618061273.155209,50.07719666666666,14.437698333333335
0,1618061274.227606,50.07718666666666,14.437651666666666
0,1618061275.307256,50.07718666666666,14.437651666666666
0,1618061276.389667,50.07718666666666,14.437618333333335
0,1618061277.467041,50.07718666666666,14.437618333333335
0,1618061278.548533,50.07718333333334,14.437593333333332
0,1618061279.62635,50.07718333333334,14.437593333333332
0,1618061280.7041779,50.07718,14.437566666666665
0,1618061281.7818868,50.07718,14.437566666666665
0,1618061282.8487961,50.07718,14.437541666666668
0,1618061283.9300199,50.07718,14.437541666666668
0,1618061285.0055866,50.07717666666667,14.437515
0,1618061286.0823472,50.07717666666667,14.437515
0,1618061287.161675,50.07717333333333,14.437491666666665
0,1618061288.2418652,50.07717333333333,14.437491666666665
0,1618061289.330555,50.07717166666666,14.437466666666667
0,1618061290.400445,50.07717166666666,14.437466666666667
0,1618061291.467118,50.07717,14.437441666666668
0,1618061292.537735,50.07717,14.437441666666668
0,1618061293.618676,50.07716833333334,14.437416666666666
0,1618061294.702872,50.07716833333334,14.437416666666666
0,1618061295.786249,50.077165,14.437391666666667
0,1618061296.865583,50.077165,14.437391666666667
0,1618061297.946878,50.077165,14.437369999999998
0,1618061299.027629,50.077165,14.437369999999998
0,1618061300.1021821,50.07716666666667,14.437345
0,1618061301.176275,50.07716666666667,14.437345
0,1618061302.218456,50.07716833333334,14.43732
0,1618061303.299505,50.07716833333334,14.437320000000001
0,1618061304.384295,50.07717,14.437295
0,1618061305.454438,50.07717,14.437295
0,1618061306.5386894,50.07716666666667,14.437271666666668
0,1618061307.618708,50.07716666666667,14.437271666666668
0,1618061308.700644,50.077165,14.437246666666665
0,1618061309.780051,50.077165,14.437246666666665
0,1618061310.869974,50.077165,14.437223333333334
